410
2 4
7 0 65
72 3 90
30 46 90
34 0 60
59 31 90
38 0 86
121 0 50
118 35 79
81 30 64
71 0 68
25 0 73
65 48 90
107 0 53
66 2 90
13 0 51
119 48 71
31 12 90
39 60 90
92 0 90
9 9 90
63 14 90
22 0 86
64 0 82
80 0 86
69 0 31
110 37 90
5 9 90
61 19 51
17 43 90
32 12 90
12 19 61
35 28 71
117 0 53
1 0 26
35 145
56 22 145
48 18 145
12 0 129
27 21 145
18 50 145
0 80 145
100 0 116
89 35 145
96 26 145
80 0 116
51 0 79
93 97 138
66 16 145
6 1 70
60 0 112
38 13 145
73 77 117
28 25 58
97 0 128
69 0 116
43 56 145
11 9 145
53 0 144
9 0 111
35 87 145
67 5 145
77 0 109
59 2 145
70 0 82
34 32 145
103 0 139
102 25 145
1 24 145
20 23 145
63 107 140
25 194
28 0 89
59 0 75
12 0 160
39 62 194
101 95 194
11 0 178
17 36 163
40 0 187
46 0 190
61 135 190
43 0 149
88 0 103
67 0 132
96 50 194
19 0 169
57 0 169
81 0 187
32 0 145
51 63 194
76 0 95
41 11 194
5 7 110
83 3 194
86 0 84
78 0 191
18 266
34 0 250
23 47 266
38 0 216
46 0 171
40 30 204
19 0 99
36 0 174
21 0 205
39 0 152
43 0 216
24 58 266
7 0 260
11 43 266
44 195 253
6 13 266
45 0 251
41 27 165
31 1 266
27 277
1 20 277
60 0 97
3 15 277
32 5 277
2 40 193
46 68 277
57 3 225
9 78 277
20 6 105
58 49 277
4 31 277
27 19 277
36 0 211
10 0 163
6 0 199
52 0 151
50 136 277
18 0 148
23 0 208
49 32 277
24 66 236
34 78 277
43 49 277
56 15 104
37 0 206
33 92 152
12 166 277
15 808
114 29 808
24 44 701
121 329 735
51 545 808
88 0 372
97 608 808
109 0 381
106 522 808
21 107 808
55 55 808
7 271 808
65 0 394
117 0 698
13 26 808
122 383 713
8 85
8 0 85
27 46 84
58 0 80
73 20 54
34 0 32
4 0 78
93 0 78
85 13 55
25 676
26 288 676
25 134 676
36 99 564
2 284 676
19 0 601
31 0 660
15 0 603
40 225 676
3 64 676
17 204 676
21 38 676
12 0 372
22 223 676
1 200 603
4 100 676
23 257 676
32 0 548
33 0 582
39 176 676
18 94 382
28 185 676
11 499 671
0 0 627
13 315 676
29 411 676
11 152
0 2 59
15 29 152
23 59 152
7 78 123
5 0 108
18 106 152
9 0 129
17 16 152
33 0 145
27 0 133
25 92 152
3 617
34 0 527
45 0 500
54 49 201
45 66
47 20 36
28 27 66
22 9 41
81 0 47
37 0 48
8 0 47
9 0 29
10 36 66
24 0 61
49 0 51
67 0 36
15 0 54
74 27 66
50 26 66
38 0 36
54 0 42
29 22 66
17 0 28
32 5 52
31 6 66
41 40 64
27 0 65
80 10 66
25 0 61
55 1 66
72 21 35
16 23 66
65 0 55
62 0 43
23 8 52
58 0 31
57 0 51
7 10 52
60 1 31
76 0 39
3 19 56
77 26 66
45 21 66
61 1 66
42 21 54
56 12 66
76 47 66
4 0 63
30 0 51
6 0 53
15 746
11 382 746
8 0 739
5 123 746
38 78 746
81 466 674
65 0 598
31 357 727
39 99 697
82 0 305
0 0 679
33 0 518
66 0 468
54 0 664
67 237 736
43 0 624
13 595
19 4 340
25 0 443
51 7 595
23 0 447
9 0 463
58 49 443
1 192 595
59 387 595
36 47 595
29 41 595
4 0 469
57 36 595
62 0 526
45 153
90 12 153
28 65 153
98 75 153
92 39 152
103 0 124
91 98 153
117 13 95
44 59 153
36 39 153
101 0 144
25 50 153
71 24 130
14 50 153
67 42 153
54 0 73
2 13 153
1 9 106
105 0 149
13 0 123
34 0 99
23 66 153
100 64 153
48 104 153
21 50 153
55 0 114
33 33 121
51 0 152
64 4 95
75 0 153
73 0 152
38 7 153
70 0 127
89 0 136
43 67 133
30 70 143
31 21 153
99 91 136
74 47 85
78 0 122
110 25 153
50 18 100
5 0 109
93 50 153
59 51 153
60 0 83
29 67
6 4 29
32 0 37
14 22 67
23 6 67
29 0 65
18 4 67
42 0 54
45 0 65
5 0 38
24 2 67
37 6 67
36 0 36
26 14 67
7 2 67
17 17 67
20 0 49
8 12 67
36 43 60
3 6 21
38 33 67
25 24 67
21 15 44
31 0 48
39 0 50
19 2 26
1 38 67
47 18 67
4 0 41
9 7 67
27 907
28 0 586
65 34 907
49 225 907
29 0 857
9 270 907
74 237 907
36 599 907
0 167 907
33 499 907
52 0 670
71 6 907
22 58 907
20 431 907
11 41 907
4 379 907
39 9 907
62 199 403
27 278 907
55 607 907
72 366 733
2 0 539
41 223 907
38 0 851
50 371 700
76 0 685
19 0 702
10 0 845
40 724
85 0 619
108 0 586
62 141 724
55 78 724
37 146 628
6 0 426
123 0 684
67 143 405
120 213 724
101 128 675
124 0 549
127 68 724
116 0 647
75 1 724
54 0 512
40 0 284
32 11 724
61 413 724
90 0 290
76 0 476
24 233 724
41 0 345
114 0 476
51 126 724
96 0 416
118 93 487
19 23 724
43 0 416
44 0 514
53 219 724
100 314 724
45 72 712
92 157 724
39 163 724
3 86 724
33 233 724
57 0 623
4 0 413
66 0 318
104 18 724
13 839
53 0 743
49 0 774
13 149 440
65 330 839
43 0 434
36 360 650
58 72 666
15 16 839
82 237 839
0 480 754
11 0 367
21 0 677
62 99 839
43 580
110 1 580
66 0 551
117 0 407
108 196 580
133 213 580
135 0 442
78 40 321
104 176 580
129 222 580
102 133 580
19 0 445
42 430 580
30 73 580
124 111 580
40 59 580
44 10 580
17 0 500
115 0 384
68 0 375
106 107 580
58 229 534
120 151 521
83 0 552
23 121 580
41 163 580
101 186 504
85 0 551
3 4 580
46 172 580
94 11 580
13 54 580
113 285 529
49 86 580
121 111 580
34 80 580
130 34 580
21 398 580
26 0 521
90 11 482
80 0 414
70 32 580
16 363 580
12 33 280
19 118
58 64 116
80 0 118
109 17 118
20 0 100
35 0 54
93 25 118
36 0 93
8 0 117
6 18 90
10 6 37
55 11 93
106 5 118
50 19 118
18 50 118
54 0 28
25 0 41
37 0 83
101 32 118
4 79 105
43 922
58 38 502
0 93 922
108 117 922
34 0 854
28 387 922
89 71 922
125 0 609
30 40 472
74 0 922
36 0 345
33 154 922
52 338 922
118 85 778
12 0 356
121 329 922
135 279 922
131 421 635
92 0 435
60 0 670
96 0 689
103 235 922
116 0 607
55 123 922
27 464 922
39 408 922
76 150 898
24 238 922
17 252 922
31 415 922
87 0 807
3 457 721
6 0 654
2 0 539
134 13 200
128 0 425
18 0 820
51 0 892
45 619 826
57 0 421
62 311 530
98 14 922
115 0 680
67 411 922
5 201
40 38 85
12 0 163
25 1 50
31 108 201
62 0 123
8 738
52 140 738
26 59 738
3 0 732
70 408 738
16 0 515
35 0 631
55 245 738
6 274 738
34 130
120 15 130
84 67 130
52 28 130
87 48 130
57 0 72
2 35 130
40 0 91
119 0 124
24 45 130
80 24 127
118 46 130
36 1 130
97 88 130
83 8 59
59 60 130
89 37 130
38 0 127
129 81 130
124 0 122
8 2 130
117 30 56
67 81 130
34 0 130
0 0 51
86 1 68
79 27 102
90 0 113
138 76 130
44 4 105
109 21 130
136 0 50
15 0 113
30 0 94
11 69 111
9 414
100 283 414
4 79 383
67 74 414
37 0 307
80 66 414
63 80 291
89 0 409
77 73 414
12 0 390
19 348
63 24 348
70 0 305
93 82 348
76 62 305
9 70 348
39 0 264
53 108 300
56 88 195
21 0 268
59 0 337
58 0 335
50 6 147
92 115 348
10 128 218
95 251 348
61 104 348
82 42 348
60 0 223
52 0 180
36 673
45 165 673
0 348 673
90 0 611
12 0 512
41 0 622
85 0 469
77 192 673
42 528 673
44 0 451
7 0 425
88 0 412
47 162 673
13 0 587
24 0 400
30 0 622
51 233 387
73 94 489
65 6 606
67 27 673
9 0 606
94 0 331
81 0 533
74 489 673
21 460 673
10 275 563
14 0 425
18 319 673
62 88 673
2 0 453
16 0 610
60 21 186
55 68 673
71 0 608
76 0 651
36 0 527
33 0 390
27 30
45 6 29
33 0 19
46 13 30
36 0 22
2 16 25
1 2 30
15 0 27
37 0 30
8 1 15
30 19 30
5 22 30
40 10 30
32 0 22
11 7 30
12 2 30
42 0 17
29 22 30
7 2 30
22 20 26
46 4 11
44 0 29
38 0 29
16 0 21
25 8 30
9 17 30
10 18 25
23 0 16
22 130
24 0 111
82 57 126
56 7 130
47 0 90
60 25 130
65 0 120
2 14 130
21 0 64
16 0 115
44 0 117
100 87 124
9 71 110
92 49 130
37 62 130
50 0 45
30 37 130
23 0 65
90 0 124
11 21 130
35 0 78
36 21 130
43 0 97
2 928
27 252 609
3 0 420
39 13
54 1 8
62 6 13
22 0 6
6 2 13
10 5 13
67 5 13
56 4 13
20 0 10
11 3 13
68 1 13
40 0 12
25 0 8
8 0 12
15 0 11
61 0 11
28 4 13
51 7 13
0 1 13
41 0 10
60 8 11
55 0 9
65 0 8
58 2 13
34 0 10
57 0 12
66 4 8
24 5 13
45 3 13
31 5 9
53 0 7
63 0 10
9 0 12
43 0 10
1 5 13
17 8 13
4 5 13
52 0 12
44 0 13
36 6 10
12 680
65 318 680
10 255 680
2 168 680
31 83 680
38 217 680
62 80 680
13 271 528
14 97 324
72 435 621
78 151 391
48 0 680
70 0 553
30 383
122 128 383
5 8 383
112 0 367
49 11 383
32 223 383
108 0 260
8 202 314
89 0 244
61 0 188
78 0 129
0 0 264
80 22 383
15 103 383
123 0 378
52 122 383
107 20 383
113 0 227
72 36 383
83 92 336
1 85 383
85 0 348
77 9 209
59 0 378
127 0 218
7 0 366
50 181 274
64 130 383
75 0 304
38 0 332
46 54 383
12 783
5 0 617
28 208 783
17 255 494
0 40 783
23 235 783
1 433 719
30 61 783
18 0 662
7 0 606
10 371 783
3 0 296
3 389 783
27 484
39 0 441
6 324 467
11 55 484
4 0 197
42 317 480
44 0 447
5 0 183
47 158 484
15 0 384
4 322 484
45 46 484
9 0 354
10 0 350
7 34 484
41 0 212
25 326 452
23 10 484
17 77 484
13 8 420
24 66 484
5 253 379
14 180 484
16 234 336
20 0 243
0 31 484
26 0 274
46 213 484
20 774
6 106 774
54 0 597
41 449 733
82 0 304
105 65 774
36 0 612
31 349 774
57 0 443
94 0 316
108 0 330
58 34 774
12 180 774
9 9 774
74 14 774
80 114 774
13 68 337
70 55 774
104 500 774
76 261 774
5 0 592
39 562
44 163 562
19 264 562
47 0 374
23 0 249
8 0 368
17 121 562
14 0 428
70 0 553
68 88 562
21 77 562
6 0 553
64 265 383
29 78 217
27 0 419
58 134 562
9 0 391
61 51 562
39 0 128
42 0 495
24 0 397
3 13 550
28 0 499
10 296 562
40 0 499
16 110 245
20 46 562
34 0 530
15 0 266
15 289 562
74 32 430
73 324 562
22 271 562
60 373 562
66 38 455
1 0 476
18 205 562
41 69 562
49 128 562
33 0 519
9 771
10 0 522
6 0 766
17 276 771
34 79 771
11 0 627
21 43 215
2 0 397
26 292 771
13 30 771
10 391
16 0 208
9 177 391
20 10 391
5 13 354
3 0 347
25 47 391
11 203 332
26 0 350
1 43 391
29 183 333
2 218
0 0 170
27 0 207
2 182
18 75 182
0 49 182
22 963
0 72 541
98 77 624
15 204 963
95 62 722
82 341 963
3 430 963
101 632 842
21 0 951
53 420 740
1 135 963
74 244 963
27 0 609
17 0 342
10 305 809
99 479 824
61 0 688
49 0 490
85 0 819
56 0 792
58 0 587
13 2 963
38 0 453
16 241
16 49 235
39 0 208
51 23 223
1 186 241
50 123 241
53 75 241
28 0 127
54 31 241
40 0 208
26 153 214
56 0 145
6 114 171
17 48 241
9 97 200
25 9 241
13 0 120
11 485
0 222 485
42 0 285
14 86 458
78 12 455
67 216 485
74 30 485
86 155 485
10 51 301
62 246 485
25 0 417
28 0 185
6 815
27 329 815
61 186 815
28 0 815
4 0 537
8 0 462
58 188 595
2 543
0 272 479
57 0 368
15 446
57 152 446
40 0 376
58 58 237
51 125 446
41 0 356
26 0 374
9 0 312
3 18 446
27 141 315
19 88 446
0 0 327
20 50 446
29 216 446
34 41 446
2 295 446
38 120
12 0 103
25 0 112
42 69 120
36 1 120
75 31 120
85 16 120
15 36 88
29 0 72
22 14 120
10 51 120
11 0 92
103 0 83
6 60 120
49 0 66
9 0 104
31 4 120
93 28 120
32 0 115
89 0 93
78 0 105
73 51 120
1 43 120
67 92 120
64 3 120
76 8 120
50 0 113
19 0 107
46 0 117
98 2 120
21 27 64
59 0 109
27 18 120
55 0 112
72 1 61
24 6 120
48 0 113
105 22 120
95 0 97
48 567
71 0 317
57 46 567
48 199 567
88 37 567
15 153 567
10 24 567
58 106 338
37 0 319
79 0 443
65 11 567
75 0 343
74 36 559
6 0 526
27 135 567
91 67 567
67 0 323
86 169 567
49 40 567
76 60 567
19 10 188
38 43 567
32 31 390
2 55 237
4 282 567
13 0 424
56 15 567
92 0 545
14 0 538
2 384 567
9 0 549
18 0 276
34 71 549
55 302 567
94 0 350
52 202 567
83 69 567
60 114 567
54 59 567
5 118 504
22 79 567
68 256 448
16 0 302
51 133 476
81 17 567
50 99 567
29 321 456
39 100 505
53 30 567
25 327
6 36 220
24 58 327
4 0 269
14 0 195
75 0 311
90 0 237
33 24 205
107 90 327
51 75 327
64 0 317
65 0 243
53 56 327
66 28 327
18 28 107
62 131 327
68 162 279
23 21 327
16 0 134
52 0 247
55 225 327
27 204 327
73 0 145
102 112 260
8 0 188
35 0 235
29 197
79 0 99
18 45 197
49 0 150
60 69 144
36 30 197
17 23 110
93 0 163
42 83 197
23 0 151
69 22 68
74 0 132
1 98 197
33 137 197
40 3 106
70 0 163
61 0 177
0 60 135
89 0 110
28 27 197
78 0 186
72 0 197
99 117 197
3 137 197
76 27 197
5 0 178
9 0 105
43 0 103
15 0 128
35 10 197
10 686
5 3 686
16 358 686
14 108 686
20 93 541
17 321 637
26 0 287
27 131 686
4 210 686
9 270 602
7 0 344
36 410
21 0 375
41 111 410
58 35 410
60 0 235
68 0 369
30 47 177
46 0 282
11 23 410
40 0 229
27 68 384
45 245 410
39 0 396
10 0 267
54 0 403
65 0 379
35 35 410
42 0 388
55 159 308
3 0 407
5 191 410
9 0 217
49 203 410
70 0 400
19 5 410
16 0 321
67 146 405
18 0 303
0 0 293
7 124 410
62 2 410
50 143 410
59 0 148
17 0 408
48 12 410
37 0 137
31 49 265
31 605
54 0 392
18 283 605
3 0 472
46 57 230
23 346 605
55 324 605
57 308 605
61 153 469
24 322 605
36 0 312
84 74 323
25 33 605
41 170 605
28 0 304
8 329 605
56 0 556
59 10 605
79 274 557
10 227 605
0 0 580
30 84 213
71 0 585
34 137 605
49 14 605
32 0 595
76 0 516
48 0 326
19 0 311
9 445 605
58 207 605
15 0 571
35 848
75 0 476
57 263 848
76 0 672
45 286 848
64 481 693
1 459 845
50 19 848
18 471 848
5 0 813
47 112 848
67 0 198
61 0 359
55 0 748
38 303 848
35 461 848
39 0 726
53 132 848
63 228 668
14 602 822
0 0 505
19 0 632
44 133 848
78 0 743
23 0 514
43 36 848
58 658 837
10 211 434
51 221 455
24 291 681
71 61 848
25 103 760
46 0 346
8 0 730
29 17 848
14 0 522
17 335
97 70 335
104 0 157
18 88 301
37 65 217
91 132 270
88 137 335
30 0 330
17 16 335
8 0 276
55 11 335
83 0 270
102 0 229
58 0 316
75 0 183
7 0 198
92 0 263
36 0 313
27 261
92 0 162
53 0 253
19 91 210
34 0 126
31 97 149
14 96 261
0 0 145
87 47 261
93 0 203
7 46 261
48 174 258
32 36 151
113 0 242
101 0 139
11 0 188
49 0 169
33 59 261
15 132 261
69 0 235
109 0 191
121 58 261
10 60 261
78 0 190
23 184 261
108 84 261
75 62 261
8 48 261
9 777
0 52 777
46 0 565
4 317 777
8 53 777
17 0 775
3 0 539
44 0 724
37 31 777
50 291 777
3 418
3 11 418
48 0 314
10 0 402
40 506
30 0 403
4 0 491
42 8 506
29 69 506
26 0 274
28 33 506
44 0 329
0 19 247
24 0 337
45 0 501
1 143 471
35 0 238
23 0 480
11 0 293
19 0 227
8 162 363
2 46 465
43 0 490
52 113 506
46 0 265
50 63 506
40 0 449
20 25 506
16 68 366
32 0 379
19 230 506
27 48 506
6 0 380
13 53 439
14 0 203
49 65 506
5 0 506
18 81 506
47 0 475
37 241 488
15 143 506
10 213 356
21 46 506
31 60 506
3 81 506
48 951
4 0 884
66 439 951
43 629 951
47 145 951
74 277 951
19 187 951
91 0 950
93 0 355
16 0 762
45 76 951
97 0 818
8 0 743
22 108 951
41 0 479
78 269 708
79 325 951
28 88 951
63 0 347
94 0 753
11 144 951
72 127 579
60 0 435
21 54 951
58 246 951
64 0 911
17 683 951
82 433 831
35 0 691
50 488 951
70 218 696
61 0 650
15 370 951
30 0 551
69 45 951
44 64 951
31 451 951
38 291 747
48 0 767
25 653 947
2 580 951
68 89 951
92 0 536
7 427 951
65 138 951
67 251 940
84 321 935
95 0 646
9 0 768
23 206
62 19 206
43 65 205
6 0 175
69 0 172
1 0 161
72 133 189
33 93 206
35 38 206
29 29 206
34 98 206
70 58 206
57 82 206
75 0 193
46 3 206
82 37 206
4 0 198
60 0 172
83 0 176
80 0 57
59 0 79
42 62 205
85 11 206
30 71 188
1 707
75 125 515
11 269
73 0 230
32 124 269
45 0 170
3 0 232
26 107 269
14 5 269
55 44 188
87 0 96
33 0 269
1 76 269
9 0 181
25 452
33 0 441
100 200 452
54 180 299
111 113 452
88 101 452
110 50 452
115 0 293
104 278 452
107 212 452
31 0 335
13 0 361
56 98 452
124 125 452
24 218 452
51 29 452
53 0 297
27 59 452
20 122 452
121 0 263
5 89 290
49 168 365
105 0 283
36 11 113
32 0 434
79 176 273
46 835
51 547 835
10 0 712
1 58 835
41 480 835
42 0 835
5 0 341
39 11 758
36 0 283
33 0 757
66 180 835
23 224 835
11 590 835
55 40 835
59 126 835
38 141 835
36 295 835
15 0 715
50 0 577
74 158 835
18 227 835
34 0 388
28 0 401
27 126 835
32 55 835
72 321 835
71 477 835
60 158 835
63 0 371
14 0 497
49 167 835
21 153 835
25 309 835
0 30 835
26 432 835
45 0 702
53 0 436
64 203 835
68 0 294
43 0 681
7 0 784
65 0 647
48 0 783
6 139 835
35 0 724
2 0 573
31 16 736
7 574
10 286 548
61 324 465
60 211 574
24 16 574
80 26 322
73 0 260
21 0 565
24 815
34 0 744
74 221 599
78 22 293
61 164 815
75 0 815
27 464 815
7 163 815
66 205 702
12 171 815
68 0 692
49 0 668
76 0 539
63 0 814
19 136 310
67 0 471
62 0 639
46 277 718
28 49 245
45 0 744
18 5 763
31 0 674
54 0 716
20 5 815
30 0 734
35 759
51 0 654
43 79 759
109 179 759
45 0 528
7 0 635
36 0 316
50 149 759
111 187 539
31 0 575
102 0 703
39 20 759
93 198 759
52 0 720
81 0 571
44 247 447
0 188 759
49 6 759
28 402 759
78 0 668
83 0 608
106 282 759
62 0 551
86 99 403
64 162 759
3 39 249
48 95 623
10 7 759
53 0 365
8 0 461
6 0 697
79 89 759
35 232 673
112 382 759
101 286 759
73 57 422
26 270
28 0 267
30 47 159
92 63 270
23 22 270
14 0 211
17 96 270
29 0 186
38 47 270
25 0 138
36 58 270
74 0 270
119 102 270
93 39 145
104 67 270
67 110 270
11 24 270
5 0 262
98 44 270
6 125 255
65 0 213
123 0 170
21 154 270
91 72 270
44 0 151
129 0 239
95 0 91
3 482
11 105 482
0 0 265
4 28 482
15 577
99 0 190
80 0 378
60 0 264
40 115 577
55 0 423
91 4 289
30 45 275
2 225 544
7 0 518
34 0 386
10 277 478
83 302 577
69 0 532
96 279 577
11 140 577
24 34
71 13 34
34 8 34
24 0 25
27 0 16
80 9 34
44 13 34
25 0 14
25 20 34
33 0 12
77 0 29
18 2 18
82 0 13
17 0 13
15 0 16
45 0 15
83 14 34
70 0 17
35 22 34
49 1 17
0 13 34
36 0 32
88 0 18
59 0 33
58 13 34
35 264
101 150 264
25 3 185
41 87 264
1 9 264
69 139 208
23 13 87
87 90 264
31 0 180
64 0 255
76 0 220
17 88 264
37 86 264
44 48 264
14 0 200
26 54 264
4 69 264
9 24 264
21 0 205
94 0 116
6 91 264
102 0 182
27 0 233
77 63 264
29 0 111
38 0 225
0 0 176
81 155 264
96 85 264
57 68 264
100 0 221
7 175 264
13 51 264
85 0 115
60 14 264
47 0 188
13 509
47 123 509
1 6 509
57 0 479
27 130 273
64 0 291
45 0 292
37 0 485
21 0 420
72 0 377
63 114 509
65 88 504
68 163 509
62 0 218
3 792
34 14 415
29 291 696
24 0 683
50 913
13 487 858
2 684 875
6 0 460
81 0 886
11 648 900
70 171 913
48 0 705
16 257 913
25 351 913
32 0 854
74 262 913
46 173 913
77 59 404
59 0 733
9 479 913
80 0 699
58 132 452
0 67 913
71 4 913
45 180 913
6 524 913
53 13 913
38 53 913
44 317 913
20 176 913
72 121 913
51 0 852
28 0 855
76 0 857
63 0 448
19 637 834
56 0 383
49 297 503
62 36 913
79 0 774
21 68 913
29 0 558
18 62 913
14 0 474
43 0 694
55 233 913
27 289 913
12 0 600
23 272 749
19 0 575
36 0 625
52 361 913
41 535 794
34 240 745
61 335 913
49 808
91 346 691
11 453 801
60 0 566
50 70 808
89 243 808
14 285 808
6 55 392
66 0 767
23 84 808
1 0 647
35 159 808
12 0 255
51 106 808
69 472 808
34 0 610
20 0 515
59 262 808
48 71 808
110 164 808
121 0 540
57 0 548
3 436 808
103 18 808
107 71 651
73 536 808
123 535 808
93 95 808
72 411 640
113 0 805
92 235 808
29 0 381
31 241 808
77 0 473
85 0 646
112 176 731
7 0 746
65 363 788
41 0 538
99 65 808
42 0 326
19 0 603
39 0 549
21 0 649
116 0 704
70 296 808
117 0 677
105 0 774
32 424 808
76 129 808
1 693
71 0 478
37 768
101 0 342
55 0 618
13 159 768
32 0 582
8 47 768
21 4 612
12 0 218
103 178 768
10 0 300
23 0 726
92 135 371
56 182 768
94 22 424
22 81 676
67 0 489
18 0 734
25 334 580
2 0 561
64 86 276
83 93 768
98 264 471
14 0 465
72 2 743
79 576 761
87 0 474
81 0 697
88 0 631
84 95 768
68 336 768
31 439 768
53 279 768
95 0 621
44 119 594
39 0 676
80 0 578
62 132 436
36 525 768
27 744
53 317 744
29 0 687
22 0 382
48 124 402
1 212 613
43 290 744
47 282 476
26 256 744
8 301 744
15 0 696
13 309 639
4 443 744
14 117 744
10 0 485
11 0 640
5 160 744
7 0 744
40 0 355
44 182 414
52 63 744
6 0 578
17 0 358
24 0 636
13 0 302
12 0 733
25 0 657
51 0 717
20 265
36 1 265
5 18 265
27 29 265
68 0 105
29 0 165
7 0 217
74 58 265
38 7 265
71 32 265
1 0 170
9 0 242
25 75 265
3 0 239
17 0 227
14 0 242
44 125 265
70 97 265
47 175 237
61 109 265
59 155 265
39 610
96 0 171
72 149 315
125 428 610
26 0 539
106 0 544
65 160 610
92 0 591
24 0 329
66 0 528
124 1 610
67 46 610
41 0 549
97 0 425
137 0 597
75 0 338
129 146 459
77 0 540
6 0 568
107 24 610
53 0 575
85 295 610
127 0 461
99 52 610
133 125 468
103 0 543
83 0 490
22 104 610
94 216 610
1 129 610
113 0 312
78 0 531
12 0 543
4 0 233
37 310 610
108 0 475
125 0 418
47 369 610
63 199 444
4 234 610
8 33
37 0 30
0 0 15
29 8 33
20 0 27
13 1 11
25 0 18
22 15 33
1 0 30
22 11
0 0 6
2 0 5
24 0 10
28 0 8
30 5 11
37 3 7
43 3 11
19 0 9
32 0 10
39 0 9
27 6 11
3 2 11
29 5 11
4 0 9
1 7 11
5 5 11
33 0 8
13 4 11
45 5 11
16 0 8
22 6 11
23 1 5
22 937
27 0 803
122 18 937
90 0 725
101 123 635
113 186 937
97 104 791
57 716 928
22 122 601
2 170 937
8 0 605
100 0 501
91 0 472
109 25 924
9 340 937
62 41 641
99 0 653
37 93 937
52 0 545
64 68 937
35 89 937
29 338 937
68 0 480
42 492
57 139 492
36 93 393
0 134 380
81 187 287
34 0 203
69 21 492
121 0 330
125 82 492
75 89 492
15 110 492
96 0 457
44 193 435
46 184 492
117 0 412
102 0 326
38 0 455
23 0 301
51 0 395
99 86 453
4 121 323
66 143 492
63 347 475
59 34 300
42 200 492
18 0 365
10 3 492
63 0 262
58 0 357
64 164 492
12 213 492
103 0 467
50 0 390
95 148 492
107 44 492
16 0 244
82 0 421
72 142 492
20 30 492
104 306 407
3 0 350
53 0 396
78 147 492
14 920
41 124 920
25 82 920
85 315 774
47 0 908
49 57 920
48 443 686
77 567 830
30 0 286
3 215 506
64 119 920
15 413 920
53 0 577
22 0 582
13 217 920
2 474
25 0 436
85 141 474
36 767
5 0 767
13 0 562
24 0 301
60 58 767
64 261 767
0 0 569
63 0 584
28 516 767
2 0 542
61 324 767
41 307 767
16 0 490
38 296 767
56 0 670
53 351 767
11 0 689
37 0 578
6 0 719
42 0 608
47 0 599
27 0 621
59 54 767
9 24 767
25 256 521
29 52 767
46 142 767
35 0 712
39 354 638
30 111 326
36 0 529
17 34 217
51 164 767
33 303 767
4 251 767
22 0 622
62 241 521
30 839
49 15 839
28 0 431
23 210 839
11 0 792
3 287 839
14 82 839
12 321 529
40 0 791
48 20 328
24 96 839
27 0 728
4 348 839
7 63 359
15 17 839
43 357 628
29 72 544
26 0 754
39 0 599
50 0 720
45 0 560
34 101 839
5 120 839
8 0 653
1 0 839
41 46 839
13 109 839
17 144 839
36 531 839
31 13 839
46 530 839
29 958
43 363 958
94 287 958
1 0 435
79 0 583
92 0 920
67 0 766
69 197 958
30 0 893
100 0 688
54 449 702
53 523 958
8 0 739
22 0 943
68 388 958
7 0 667
45 21 958
84 62 534
88 150 958
60 0 885
89 28 516
17 22 952
99 143 958
10 199 958
31 0 563
0 0 788
62 67 958
38 91 958
76 0 620
41 342 958
33 993
2 0 298
66 293 820
80 0 609
69 0 877
52 258 993
51 309 993
58 319 993
59 724 993
49 0 541
40 0 398
61 0 838
22 0 820
6 0 959
46 584 993
0 0 816
73 0 393
14 551 993
16 87 842
79 400 993
65 111 993
53 0 806
29 87 346
82 51 993
8 55 647
36 106 993
44 200 993
26 323 964
4 0 547
11 0 945
86 245 993
23 263 993
76 16 993
62 0 543
28 480
37 55 480
30 45 480
40 279 480
39 165 480
25 0 242
16 49 480
32 0 359
4 0 477
3 50 480
24 0 390
12 52 480
36 0 460
22 0 422
31 4 480
18 78 461
13 54 480
10 0 424
19 79 480
27 0 441
17 322 480
43 158 480
35 0 299
0 143 362
5 0 336
26 0 277
20 0 458
9 0 439
34 248 480
8 780
79 468 780
53 0 753
60 0 283
64 233 632
47 191 780
85 0 675
17 496 780
34 0 734
21 420
15 108 304
35 0 254
8 0 408
24 0 369
6 102 342
34 42 420
14 106 420
37 0 408
7 59 160
1 108 420
13 0 274
48 327 420
46 45 367
27 103 193
31 54 420
33 0 360
2 229 420
12 0 288
30 0 327
36 11 340
5 22 420
7 203
2 16 203
4 0 171
37 74 120
10 0 162
65 77 203
61 46 203
64 70 203
8 499
12 14 499
19 202 499
7 228 499
2 75 499
20 0 176
5 298 499
16 362 499
6 14 499
41 396
23 0 281
3 163 396
61 299 396
65 259 396
35 84 396
1 47 396
63 166 288
6 0 170
52 0 286
25 85 390
37 0 385
10 179 396
36 0 350
29 0 175
8 128 207
31 0 337
16 0 265
68 244 396
15 0 218
15 262 385
49 0 360
19 0 223
9 67 396
33 4 225
32 185 396
20 172 396
40 0 172
44 34 278
66 230 327
13 0 395
42 0 272
0 151 396
2 0 325
67 14 396
12 15 396
10 32 155
11 0 327
39 105 396
48 0 391
46 0 223
51 44 396
29 991
60 59 892
11 0 853
46 0 592
90 0 846
88 0 468
91 0 810
25 0 676
28 0 748
57 0 543
22 103 991
44 0 727
20 44 991
7 0 428
30 0 941
19 0 771
12 405 991
77 306 991
37 0 672
98 20 991
21 0 872
63 0 629
78 0 886
3 0 954
32 267 991
65 9 991
38 204 991
48 62 991
80 535 991
29 544 896
42 427
1 0 309
39 135 427
11 0 328
44 0 288
6 0 412
16 13 427
